K,d,repeat,seed,acc,rs_z_a,kla_z_l,kla_a_l,scale,learning_rate,weight_decay,dropout,job_dir,repeat_result_dir
8,8,0,12345,52.732639312744,0.166099793594,0.045668567816,0.286228949921,64,0.01,0,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=8/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=8/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
8,8,1,12346,51.994091033936,0.143010145617,0.030314132522,0.286228949921,64,0.01,0,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=8/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=8/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
8,8,2,12347,55.391429901123,0.152647298137,0.035327443962,0.286228949921,64,0.01,0,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=8/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=8/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
8,8,3,12348,54.505168914795,0.163820385840,0.043786587634,0.286228949921,64,0.01,0,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=8/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=8/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
8,8,4,12349,53.028064727783,0.158056912527,0.047447058543,0.286228949921,64,0.01,0,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=8/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=8/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
8,8,5,12350,55.834560394287,0.160077728105,0.041704989114,0.286228949921,64,0.01,0,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=8/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=8/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
8,8,6,12351,53.766613006592,0.170941236386,0.051192527694,0.286228949921,64,0.01,0,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=8/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=8/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
8,8,7,12352,55.834560394287,0.156102068930,0.035330392682,0.286228949921,64,0.01,0,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=8/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=8/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
8,8,8,12353,59.527324676514,0.159601104293,0.047350502283,0.286228949921,64,0.01,0,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=8/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=8/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
8,8,9,12354,59.970455169678,0.169316508028,0.054739431467,0.286228949921,64,0.01,0,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=8/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=8/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
8,16,0,12345,69.867057800293,0.220383898584,0.060086169960,0.286228949921,64,0.01,0.001,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=16/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=16/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
8,16,1,12346,64.844902038574,0.235415896853,0.075621990478,0.286228949921,64,0.01,0.001,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=16/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=16/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
8,16,2,12347,68.094535827637,0.230806235158,0.069019679179,0.286228949921,64,0.01,0.001,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=16/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=16/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
8,16,3,12348,69.719352722168,0.231166426971,0.062605390269,0.286228949921,64,0.01,0.001,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=16/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=16/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
8,16,4,12349,69.276222229004,0.232317190119,0.073903049686,0.286228949921,64,0.01,0.001,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=16/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=16/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
8,16,5,12350,62.924663543701,0.231954157662,0.068587049266,0.286228949921,64,0.01,0.001,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=16/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=16/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
8,16,6,12351,66.765144348145,0.226311618459,0.063068464266,0.286228949921,64,0.01,0.001,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=16/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=16/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
8,16,7,12352,67.355979919434,0.237733904914,0.075105872535,0.286228949921,64,0.01,0.001,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=16/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=16/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
8,16,8,12353,65.140327453613,0.229960350776,0.066394107771,0.286228949921,64,0.01,0.001,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=16/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=16/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
8,16,9,12354,71.935005187988,0.225028773533,0.061068642576,0.286228949921,64,0.01,0.001,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=16/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=16/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
8,32,0,12345,77.695716857910,0.322049524961,0.098655713819,0.286228949921,16,0.01,0,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=32/scale=16/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=32/scale=16/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
8,32,1,12346,71.196456909180,0.316129241110,0.085934806540,0.286228949921,16,0.01,0,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=32/scale=16/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=32/scale=16/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
8,32,2,12347,75.184638977051,0.325642298710,0.095226095688,0.286228949921,16,0.01,0,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=32/scale=16/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=32/scale=16/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
8,32,3,12348,77.695716857910,0.327075937566,0.100679100720,0.286228949921,16,0.01,0,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=32/scale=16/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=32/scale=16/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
8,32,4,12349,73.264404296875,0.310954510299,0.081107655615,0.286228949921,16,0.01,0,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=32/scale=16/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=32/scale=16/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
8,32,5,12350,74.002952575684,0.318772000380,0.086006867945,0.286228949921,16,0.01,0,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=32/scale=16/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=32/scale=16/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
8,32,6,12351,77.548004150391,0.312097462938,0.080548265278,0.286228949921,16,0.01,0,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=32/scale=16/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=32/scale=16/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
8,32,7,12352,79.025108337402,0.320020527519,0.086994870831,0.286228949921,16,0.01,0,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=32/scale=16/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=32/scale=16/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
8,32,8,12353,72.082717895508,0.323347669545,0.090548219456,0.286228949921,16,0.01,0,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=32/scale=16/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=32/scale=16/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
8,32,9,12354,77.548004150391,0.331060209766,0.097845107327,0.286228949921,16,0.01,0,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=32/scale=16/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=32/scale=16/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
8,64,0,12345,79.911376953125,0.425831285173,0.114574413424,0.286228949921,64,0.01,0.01,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=64/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=64/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
8,64,1,12346,80.354507446289,0.426742145205,0.119332576975,0.286228949921,64,0.01,0.01,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=64/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=64/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
8,64,2,12347,82.570159912109,0.432531406707,0.141570826643,0.286228949921,64,0.01,0.01,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=64/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=64/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
8,64,3,12348,80.945343017578,0.430970570118,0.131412684676,0.286228949921,64,0.01,0.01,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=64/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=64/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
8,64,4,12349,80.649925231934,0.428881141867,0.116998625109,0.286228949921,64,0.01,0.01,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=64/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=64/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
8,64,5,12350,79.615951538086,0.428126253749,0.122439607247,0.286228949921,64,0.01,0.01,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=64/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=64/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
8,64,6,12351,80.797637939453,0.427435001293,0.124686939613,0.286228949921,64,0.01,0.01,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=64/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=8.yaml/dataset=cora/feature=random_normal/feature_dim=64/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
