table,setting,dataset,backbone,feature_dim,smoother,seed,val_acc,test_acc
table6,FeatFree-Kprop,facebook,gcn,1600,kprop,12354,93.57422637939453,93.0758285522461
table6,FeatFree-Kprop,facebook,gcn,3200,kprop,12345,93.98362731933594,93.77002716064453
table6,FeatFree-Kprop,facebook,gcn,3200,kprop,12346,94.03702545166016,93.1114273071289
table6,FeatFree-Kprop,facebook,gcn,3200,kprop,12347,93.84122467041016,93.46742248535156
table6,FeatFree-Kprop,facebook,gcn,3200,kprop,12348,93.3072280883789,93.9658203125
table6,FeatFree-Kprop,facebook,gcn,3200,kprop,12349,93.34282684326172,93.46742248535156
table6,FeatFree-Kprop,facebook,gcn,3200,kprop,12350,94.49981689453125,93.21822357177734
table6,FeatFree-Kprop,facebook,gcn,3200,kprop,12351,93.0758285522461,93.68102264404297
table6,FeatFree-Kprop,facebook,gcn,3200,kprop,12352,93.20042419433594,92.84442901611328
table6,FeatFree-Kprop,facebook,gcn,3200,kprop,12353,93.80562591552734,93.87682342529297
table6,FeatFree-Kprop,facebook,gcn,3200,kprop,12354,93.9658203125,93.36062622070312
table6,FeatFree-Kprop,cora,sage,800,kprop,12345,81.97931671142578,83.8995590209961
table6,FeatFree-Kprop,cora,sage,800,kprop,12346,84.78582000732422,82.57015991210938
table6,FeatFree-Kprop,cora,sage,800,kprop,12347,83.16100311279297,81.97931671142578
table6,FeatFree-Kprop,cora,sage,800,kprop,12348,84.19497680664062,82.86558532714844
table6,FeatFree-Kprop,cora,sage,800,kprop,12349,84.63810729980469,84.0472640991211
table6,FeatFree-Kprop,cora,sage,800,kprop,12350,81.09305572509766,80.20679473876953
table6,FeatFree-Kprop,cora,sage,800,kprop,12351,82.86558532714844,81.24076843261719
table6,FeatFree-Kprop,cora,sage,800,kprop,12352,85.52436828613281,85.37666320800781
table6,FeatFree-Kprop,cora,sage,800,kprop,12353,78.87740325927734,82.7178726196289
table6,FeatFree-Kprop,cora,sage,800,kprop,12354,82.57015991210938,85.52436828613281
table6,FeatFree-Kprop,cora,sage,1600,kprop,12345,82.27474212646484,84.34268951416016
table6,FeatFree-Kprop,cora,sage,1600,kprop,12346,86.1152114868164,84.34268951416016
table6,FeatFree-Kprop,cora,sage,1600,kprop,12347,84.63810729980469,85.08123779296875
table6,FeatFree-Kprop,cora,sage,1600,kprop,12348,86.55834197998047,86.85376739501953
table6,FeatFree-Kprop,cora,sage,1600,kprop,12349,85.22895050048828,83.01329040527344
table6,FeatFree-Kprop,cora,sage,1600,kprop,12350,81.68389892578125,84.63810729980469
table6,FeatFree-Kprop,cora,sage,1600,kprop,12351,84.34268951416016,84.34268951416016
table6,FeatFree-Kprop,cora,sage,1600,kprop,12352,84.63810729980469,85.67208099365234
table6,FeatFree-Kprop,cora,sage,1600,kprop,12353,82.42245483398438,85.37666320800781
table6,FeatFree-Kprop,cora,sage,1600,kprop,12354,85.52436828613281,87.59231567382812
table6,FeatFree-Kprop,cora,sage,3200,kprop,12345,82.86558532714844,84.78582000732422
table6,FeatFree-Kprop,cora,sage,3200,kprop,12346,86.41063690185547,84.78582000732422
table6,FeatFree-Kprop,cora,sage,3200,kprop,12347,84.49039459228516,85.96749877929688
table6,FeatFree-Kprop,cora,sage,3200,kprop,12348,86.7060546875,84.93353271484375
table6,FeatFree-Kprop,cora,sage,3200,kprop,12349,85.22895050048828,84.19497680664062
table6,FeatFree-Kprop,cora,sage,3200,kprop,12350,82.12702941894531,83.3087158203125
table6,FeatFree-Kprop,cora,sage,3200,kprop,12351,84.19497680664062,84.34268951416016
table6,FeatFree-Kprop,cora,sage,3200,kprop,12352,85.81979370117188,86.41063690185547
table6,FeatFree-Kprop,cora,sage,3200,kprop,12353,84.34268951416016,84.63810729980469
table6,FeatFree-Kprop,cora,sage,3200,kprop,12354,85.08123779296875,86.55834197998047
table6,FeatFree-Kprop,lastfm,sage,800,kprop,12345,89.10220336914062,87.52117156982422
table6,FeatFree-Kprop,lastfm,sage,800,kprop,12346,88.08582305908203,88.42461395263672
table6,FeatFree-Kprop,lastfm,sage,800,kprop,12347,88.36815643310547,88.70694732666016
table6,FeatFree-Kprop,lastfm,sage,800,kprop,12348,88.70694732666016,88.87633514404297
table6,FeatFree-Kprop,lastfm,sage,800,kprop,12349,88.87633514404297,86.84358978271484
table6,FeatFree-Kprop,lastfm,sage,800,kprop,12350,88.02935791015625,88.53755187988281
table6,FeatFree-Kprop,lastfm,sage,800,kprop,12351,87.63410186767578,87.52117156982422
table6,FeatFree-Kprop,lastfm,sage,800,kprop,12352,88.02935791015625,87.52117156982422
table6,FeatFree-Kprop,lastfm,sage,800,kprop,12353,88.65047454833984,86.84358978271484
table6,FeatFree-Kprop,lastfm,sage,800,kprop,12354,89.32806396484375,87.57764434814453
table6,FeatFree-Kprop,lastfm,sage,1600,kprop,12345,89.10220336914062,87.63410186767578
table6,FeatFree-Kprop,lastfm,sage,1600,kprop,12346,88.31168365478516,88.87633514404297
table6,FeatFree-Kprop,lastfm,sage,1600,kprop,12347,88.53755187988281,88.53755187988281
table6,FeatFree-Kprop,lastfm,sage,1600,kprop,12348,89.04573059082031,88.98927307128906
table6,FeatFree-Kprop,lastfm,sage,1600,kprop,12349,88.87633514404297,86.50479888916016
table6,FeatFree-Kprop,lastfm,sage,1600,kprop,12350,88.36815643310547,89.44098663330078
table6,FeatFree-Kprop,lastfm,sage,1600,kprop,12351,88.19876098632812,87.91642761230469
table6,FeatFree-Kprop,lastfm,sage,1600,kprop,12352,87.80349731445312,88.76341247558594
table6,FeatFree-Kprop,lastfm,sage,1600,kprop,12353,88.70694732666016,87.40824127197266
table6,FeatFree-Kprop,lastfm,sage,1600,kprop,12354,89.55392456054688,87.63410186767578
table6,FeatFree-Kprop,lastfm,sage,3200,kprop,12345,89.04573059082031,87.06945037841797
table6,FeatFree-Kprop,lastfm,sage,3200,kprop,12346,88.31168365478516,88.76341247558594
table6,FeatFree-Kprop,lastfm,sage,3200,kprop,12347,88.98927307128906,88.81986999511719
table6,FeatFree-Kprop,lastfm,sage,3200,kprop,12348,88.81986999511719,88.93280792236328
table6,FeatFree-Kprop,lastfm,sage,3200,kprop,12349,88.65047454833984,86.78712463378906
table6,FeatFree-Kprop,lastfm,sage,3200,kprop,12350,87.972900390625,89.04573059082031
table6,FeatFree-Kprop,lastfm,sage,3200,kprop,12351,88.36815643310547,88.08582305908203
table6,FeatFree-Kprop,lastfm,sage,3200,kprop,12352,88.08582305908203,88.5940170288086
table6,FeatFree-Kprop,lastfm,sage,3200,kprop,12353,88.93280792236328,86.9565200805664
table6,FeatFree-Kprop,lastfm,sage,3200,kprop,12354,89.55392456054688,87.74703216552734
table6,FeatFree-Kprop,citeseer,sage,800,kprop,12345,68.87019348144531,69.11058044433594
table6,FeatFree-Kprop,citeseer,sage,800,kprop,12346,68.3894271850586,68.14904022216797
table6,FeatFree-Kprop,citeseer,sage,800,kprop,12347,66.46634674072266,62.01923370361328
table6,FeatFree-Kprop,citeseer,sage,800,kprop,12348,65.86538696289062,63.822120666503906
table6,FeatFree-Kprop,citeseer,sage,800,kprop,12349,65.3846206665039,64.90384674072266
table6,FeatFree-Kprop,citeseer,sage,800,kprop,12350,62.139427185058594,61.418270111083984
table6,FeatFree-Kprop,citeseer,sage,800,kprop,12351,61.5384635925293,60.21635055541992
table6,FeatFree-Kprop,citeseer,sage,800,kprop,12352,70.3125,66.9471206665039
table6,FeatFree-Kprop,citeseer,sage,800,kprop,12353,68.14904022216797,66.9471206665039
table6,FeatFree-Kprop,citeseer,sage,800,kprop,12354,62.980770111083984,64.78365325927734
table6,FeatFree-Kprop,citeseer,sage,1600,kprop,12345,69.47115325927734,71.15384674072266
table6,FeatFree-Kprop,citeseer,sage,1600,kprop,12346,68.87019348144531,68.02884674072266
table6,FeatFree-Kprop,citeseer,sage,1600,kprop,12347,70.19231414794922,66.58654022216797
table6,FeatFree-Kprop,citeseer,sage,1600,kprop,12348,69.47115325927734,67.90865325927734
table6,FeatFree-Kprop,citeseer,sage,1600,kprop,12349,66.22596740722656,67.42788696289062
table6,FeatFree-Kprop,citeseer,sage,1600,kprop,12350,67.1875,67.54808044433594
table6,FeatFree-Kprop,citeseer,sage,1600,kprop,12351,62.37980651855469,60.9375
table6,FeatFree-Kprop,citeseer,sage,1600,kprop,12352,70.43269348144531,67.54808044433594
table6,FeatFree-Kprop,citeseer,sage,1600,kprop,12353,70.19231414794922,69.23077392578125
table6,FeatFree-Kprop,citeseer,sage,1600,kprop,12354,66.9471206665039,68.5096206665039
table6,FeatFree-Kprop,citeseer,sage,3200,kprop,12345,70.43269348144531,68.5096206665039
table6,FeatFree-Kprop,citeseer,sage,3200,kprop,12346,67.54808044433594,67.54808044433594
table6,FeatFree-Kprop,citeseer,sage,3200,kprop,12347,67.78846740722656,65.2644271850586
table6,FeatFree-Kprop,citeseer,sage,3200,kprop,12348,67.1875,66.46634674072266
table6,FeatFree-Kprop,citeseer,sage,3200,kprop,12349,68.3894271850586,68.62981414794922
table6,FeatFree-Kprop,citeseer,sage,3200,kprop,12350,67.30769348144531,65.86538696289062
table6,FeatFree-Kprop,citeseer,sage,3200,kprop,12351,65.02404022216797,66.70673370361328
table6,FeatFree-Kprop,citeseer,sage,3200,kprop,12352,68.87019348144531,68.87019348144531
table6,FeatFree-Kprop,citeseer,sage,3200,kprop,12353,69.35096740722656,68.3894271850586
table6,FeatFree-Kprop,citeseer,sage,3200,kprop,12354,66.46634674072266,67.78846740722656
table6,FeatFree-Kprop,facebook,sage,800,kprop,12345,93.55642700195312,92.93342590332031
table6,FeatFree-Kprop,facebook,sage,800,kprop,12346,92.95122528076172,92.66642761230469
table6,FeatFree-Kprop,facebook,sage,800,kprop,12347,93.43182373046875,92.8800277709961
table6,FeatFree-Kprop,facebook,sage,800,kprop,12348,92.13243103027344,92.7198257446289
table6,FeatFree-Kprop,facebook,sage,800,kprop,12349,92.3104248046875,92.75543212890625
table6,FeatFree-Kprop,facebook,sage,800,kprop,12350,94.10822296142578,92.82662963867188
table6,FeatFree-Kprop,facebook,sage,800,kprop,12351,92.7198257446289,92.45282745361328
table6,FeatFree-Kprop,facebook,sage,800,kprop,12352,92.45282745361328,92.34603118896484
table6,FeatFree-Kprop,facebook,sage,800,kprop,12353,93.16482543945312,93.02243041992188
table6,FeatFree-Kprop,facebook,sage,800,kprop,12354,93.25382995605469,92.8978271484375
table6,FeatFree-Kprop,facebook,sage,1600,kprop,12345,93.78782653808594,93.02243041992188
table6,FeatFree-Kprop,facebook,sage,1600,kprop,12346,93.5030288696289,93.25382995605469
table6,FeatFree-Kprop,facebook,sage,1600,kprop,12347,93.68102264404297,92.77323150634766
table6,FeatFree-Kprop,facebook,sage,1600,kprop,12348,93.21822357177734,93.84122467041016
table6,FeatFree-Kprop,facebook,sage,1600,kprop,12349,92.75543212890625,93.0758285522461
table6,FeatFree-Kprop,facebook,sage,1600,kprop,12350,94.1794204711914,93.04022979736328
table6,FeatFree-Kprop,facebook,sage,1600,kprop,12351,93.14702606201172,93.05802917480469
table6,FeatFree-Kprop,facebook,sage,1600,kprop,12352,93.00462341308594,92.63082885742188
table6,FeatFree-Kprop,facebook,sage,1600,kprop,12353,93.23603057861328,93.32502746582031
table6,FeatFree-Kprop,facebook,sage,1600,kprop,12354,93.53862762451172,93.32502746582031
table6,FeatFree-Kprop,facebook,sage,3200,kprop,12345,94.07262420654297,93.53862762451172
table6,FeatFree-Kprop,facebook,sage,3200,kprop,12346,94.07262420654297,93.60982513427734
table6,FeatFree-Kprop,facebook,sage,3200,kprop,12347,93.98362731933594,93.7522201538086
table6,FeatFree-Kprop,facebook,sage,3200,kprop,12348,93.62762451171875,94.23281860351562
table6,FeatFree-Kprop,facebook,sage,3200,kprop,12349,93.20042419433594,93.59202575683594
table6,FeatFree-Kprop,facebook,sage,3200,kprop,12350,94.7668228149414,93.64542388916016
table6,FeatFree-Kprop,facebook,sage,3200,kprop,12351,93.39622497558594,93.52082824707031
table6,FeatFree-Kprop,facebook,sage,3200,kprop,12352,93.5030288696289,93.04022979736328
table6,FeatFree-Kprop,facebook,sage,3200,kprop,12353,93.9658203125,94.00142669677734
table6,FeatFree-Kprop,facebook,sage,3200,kprop,12354,93.77002716064453,93.48522186279297
