source,source_manifest,source_job_dir,backbone,dataset,x_eps,x_index,line_label,pipeline,smoother,feature_dim,candidate_id,x_steps,learning_rate,weight_decay,dropout,tao2,test_acc_mean,test_acc_ci_low,test_acc_ci_high,test_acc_std,test_acc_min,test_acc_max,val_acc_mean,val_acc_ci_low,val_acc_ci_high,n,actual_verify_rank,ci_method,point_id,bootstrap_key,bootstrap_val_key
figure1_heter,historical/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline3.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline3.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=0.01/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,gat,actor,0.01,1,$\mathsf{UPGNet\text{-}MBM}$,figure3_pipeline3,hoa,,1120,64,0.01,0.001,0.5,0.9,25.178946685791015,24.373420205116272,25.994867873191836,1.4179522464452352,22.31578826904297,27.578947067260742,25.652630233764647,25.205130043029783,26.068418889045713,10,5,bootstrap_95pct,f6_b390b268472b603f,test|figure1_heter|gat|actor|figure3_pipeline3|0.01,val|figure1_heter|gat|actor|figure3_pipeline3|0.01
figure1_heter,historical/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline3.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline3.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=0.1/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,gat,actor,0.1,2,$\mathsf{UPGNet\text{-}MBM}$,figure3_pipeline3,hoa,,1107,64,0.01,0.0001,0.75,0.3,25.5947359085083,24.98420981884003,26.2052614402771,1.0355480209085803,23.6842098236084,27.736839294433594,26.01578845977783,25.56841983795166,26.46315689086914,10,5,bootstrap_95pct,f6_28e7ad45d3443b11,test|figure1_heter|gat|actor|figure3_pipeline3|0.1,val|figure1_heter|gat|actor|figure3_pipeline3|0.1
figure1_heter,historical/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline3.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline3.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=1/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,gat,actor,1.0,3,$\mathsf{UPGNet\text{-}MBM}$,figure3_pipeline3,hoa,,18,0,0.01,0.0001,0.25,0.5,23.894735717773436,23.357762174606325,24.331577687263486,0.8225056280597196,22.157894134521484,24.789472579956055,25.49473628997803,24.815262537002564,26.168552188873292,10,1,bootstrap_95pct,f6_5bce38540fa38e7b,test|figure1_heter|gat|actor|figure3_pipeline3|1.0,val|figure1_heter|gat|actor|figure3_pipeline3|1.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline3.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline3.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=2/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,gat,actor,2.0,4,$\mathsf{UPGNet\text{-}MBM}$,figure3_pipeline3,hoa,,1123,64,0.01,0.001,0.75,0.5,25.673683166503906,25.268420023918154,26.068419651985167,0.6963829314394299,24.736841201782227,27.052629470825195,25.847366905212404,25.43144572734833,26.342366919517517,10,1,bootstrap_95pct,f6_389af38674253593,test|figure1_heter|gat|actor|figure3_pipeline3|2.0,val|figure1_heter|gat|actor|figure3_pipeline3|2.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline3.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline3.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=3/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,gat,actor,3.0,5,$\mathsf{UPGNet\text{-}MBM}$,figure3_pipeline3,hoa,,1082,64,0.01,0,0.25,0.3,25.073682975769042,24.43144591808319,25.642367300987242,1.050934360134845,23.052629470825195,26.6842098236084,25.842103958129883,25.310130214691164,26.331577687263486,10,4,bootstrap_95pct,f6_07ca62cd558b70e4,test|figure1_heter|gat|actor|figure3_pipeline3|3.0,val|figure1_heter|gat|actor|figure3_pipeline3|3.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline3.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline3.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=4/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,gat,actor,4.0,6,$\mathsf{UPGNet\text{-}MBM}$,figure3_pipeline3,hoa,,1114,64,0.01,0.001,0.25,0.7,25.552630615234374,24.973551592826844,26.047499437332153,0.9406028303150666,23.94736671447754,26.999998092651367,26.057893562316895,25.631445722579958,26.484209632873537,10,1,bootstrap_95pct,f6_38170a4f182bbe32,test|figure1_heter|gat|actor|figure3_pipeline3|4.0,val|figure1_heter|gat|actor|figure3_pipeline3|4.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline3.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline3.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=6/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,gat,actor,6.0,7,$\mathsf{UPGNet\text{-}MBM}$,figure3_pipeline3,hoa,,1082,64,0.01,0,0.25,0.3,25.647367668151855,25.084209818840026,26.221446895599364,1.0397014205516506,23.89473533630371,27.63157844543457,25.88947277069092,25.30526255607605,26.47407808303833,10,1,bootstrap_95pct,f6_80d2ff17b8cf16d6,test|figure1_heter|gat|actor|figure3_pipeline3|6.0,val|figure1_heter|gat|actor|figure3_pipeline3|6.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline3.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline3.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=8/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,gat,actor,8.0,8,$\mathsf{UPGNet\text{-}MBM}$,figure3_pipeline3,hoa,,1155,64,0.001,0,0.75,0.9,25.857894325256346,25.499999041557313,26.25276295661926,0.6772249229533731,24.89473533630371,26.842105865478516,25.90526237487793,25.373683729171752,26.35789394378662,10,5,bootstrap_95pct,f6_387c066b7f4b3e85,test|figure1_heter|gat|actor|figure3_pipeline3|8.0,val|figure1_heter|gat|actor|figure3_pipeline3|8.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline3.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline3.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,gat,actor,10.0,9,$\mathsf{UPGNet\text{-}MBM}$,figure3_pipeline3,hoa,,1109,64,0.01,0.0001,0.75,0.7,25.831577682495116,25.16302474975586,26.564077935218812,1.1415110799117438,24.421051025390625,28.26315689086914,25.863156890869142,25.336709427833554,26.394866738319397,10,2,bootstrap_95pct,f6_e46cb0c4df046f5b,test|figure1_heter|gat|actor|figure3_pipeline3|10.0,val|figure1_heter|gat|actor|figure3_pipeline3|10.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline4.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline4.yaml/dataset=actor/feature=raw/mechanism=pm/x_eps=0.001/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,gat,actor,0.001,0,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,938,32,0.01,0.001,0.5,0.5,24.089472770690918,22.957894129753114,25.32118430137634,2.0128932315980657,21.368419647216797,27.3157901763916,25.17894592285156,24.34723533153534,26.03697183609009,10,4,bootstrap_95pct,f6_eba40d34896cbab6,test|figure1_heter|gat|actor|figure3_pipeline4|0.001,val|figure1_heter|gat|actor|figure3_pipeline4|0.001
figure1_heter,historical/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline4.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline4.yaml/dataset=actor/feature=raw/mechanism=pm/x_eps=0.01/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,gat,actor,0.01,1,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,930,32,0.01,0.0001,0.75,0.9,25.684209442138673,25.257893562316895,26.121051602363586,0.7364245110192237,24.789472579956055,26.6842098236084,26.03157730102539,25.594735703468324,26.536839699745176,10,2,bootstrap_95pct,f6_7da886af00aafb16,test|figure1_heter|gat|actor|figure3_pipeline4|0.01,val|figure1_heter|gat|actor|figure3_pipeline4|0.01
figure1_heter,historical/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline4.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline4.yaml/dataset=actor/feature=raw/mechanism=pm/x_eps=0.1/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,gat,actor,0.1,2,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,939,32,0.01,0.001,0.5,0.7,24.389472579956056,23.578551936149598,25.231709451675414,1.4495092583921194,22.105260848999023,27.368419647216797,25.80526180267334,24.989077653884888,26.56328827381134,10,2,bootstrap_95pct,f6_392e7b66c930834c,test|figure1_heter|gat|actor|figure3_pipeline4|0.1,val|figure1_heter|gat|actor|figure3_pipeline4|0.1
figure1_heter,historical/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline4.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline4.yaml/dataset=actor/feature=raw/mechanism=pm/x_eps=1/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,gat,actor,1.0,3,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,1082,64,0.01,0,0.25,0.3,24.72105178833008,24.120920028686523,25.415788655281066,1.086317740874202,23.105262756347656,27.210525512695312,25.91578788757324,25.51026158809662,26.44223533630371,10,2,bootstrap_95pct,f6_9945f555fcfd55c5,test|figure1_heter|gat|actor|figure3_pipeline4|1.0,val|figure1_heter|gat|actor|figure3_pipeline4|1.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline4.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline4.yaml/dataset=actor/feature=raw/mechanism=pm/x_eps=2/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,gat,actor,2.0,4,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,1132,64,0.01,0.01,0.5,0.3,25.047366905212403,24.531445541381835,25.610656318664553,0.9501093750918792,23.736841201782227,26.57894515991211,25.884209632873535,25.273683738708495,26.44223647594452,10,4,bootstrap_95pct,f6_2ee05778db201de9,test|figure1_heter|gat|actor|figure3_pipeline4|2.0,val|figure1_heter|gat|actor|figure3_pipeline4|2.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline4.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline4.yaml/dataset=actor/feature=raw/mechanism=pm/x_eps=3/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,gat,actor,3.0,5,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,1139,64,0.01,0.01,0.75,0.7,25.51052589416504,25.16828903198242,25.84210473060608,0.6193006086715409,24.473684310913086,26.421052932739258,25.90526180267334,25.447235708236697,26.394866905212403,10,1,bootstrap_95pct,f6_478020865ef6f709,test|figure1_heter|gat|actor|figure3_pipeline4|3.0,val|figure1_heter|gat|actor|figure3_pipeline4|3.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline4.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline4.yaml/dataset=actor/feature=raw/mechanism=pm/x_eps=4/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,gat,actor,4.0,6,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,1126,64,0.01,0.01,0.25,0.1,25.510525512695313,24.84736747264862,26.1789467048645,1.1120790394712796,24.105262756347656,27.3157901763916,26.036840629577636,25.468156313896177,26.66841983795166,10,1,bootstrap_95pct,f6_af415c7b7b0f15ed,test|figure1_heter|gat|actor|figure3_pipeline4|4.0,val|figure1_heter|gat|actor|figure3_pipeline4|4.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline4.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline4.yaml/dataset=actor/feature=raw/mechanism=pm/x_eps=6/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,gat,actor,6.0,7,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,1129,64,0.01,0.01,0.25,0.7,25.784209060668946,25.157761235237125,26.447498869895938,1.1201863909783822,24.31578826904297,28.105262756347656,26.078946113586426,25.641972560882568,26.542103776931764,10,4,bootstrap_95pct,f6_5877f9cf6bbefdcb,test|figure1_heter|gat|actor|figure3_pipeline4|6.0,val|figure1_heter|gat|actor|figure3_pipeline4|6.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline4.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline4.yaml/dataset=actor/feature=raw/mechanism=pm/x_eps=8/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,gat,actor,8.0,8,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,1129,64,0.01,0.01,0.25,0.7,25.72631492614746,25.27894667625427,26.2052623796463,0.7868574365432464,24.789472579956055,27.157894134521484,26.23157787322998,25.78420944213867,26.742104148864748,10,1,bootstrap_95pct,f6_240e58f0b29b7308,test|figure1_heter|gat|actor|figure3_pipeline4|8.0,val|figure1_heter|gat|actor|figure3_pipeline4|8.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline4.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline4.yaml/dataset=actor/feature=raw/mechanism=pm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,gat,actor,10.0,9,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,1129,64,0.01,0.01,0.25,0.7,25.331578254699707,24.810393548011778,25.884209833145142,0.8907899882950535,24.052629470825195,26.842105865478516,26.336841011047362,25.941972403526307,26.69486745357513,10,5,bootstrap_95pct,f6_a41a3648497fc080,test|figure1_heter|gat|actor|figure3_pipeline4|10.0,val|figure1_heter|gat|actor|figure3_pipeline4|10.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline1.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline1.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=0.001/m=best/norm=false/smoother=kprop/backbone=gat/use_nfr=false,gat,flickr,0.001,0,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,16,0,0.001,0.0001,0.25,none,17.872228622436523,17.49736080169678,18.263068017959593,0.6567442307538556,16.578670501708984,18.848997116088867,19.091869735717772,18.447598643302918,19.751848411560058,10,1,bootstrap_95pct,f6_67b04aefb1ce9e94,test|figure1_heter|gat|flickr|figure3_pipeline1|0.001,val|figure1_heter|gat|flickr|figure3_pipeline1|0.001
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline1.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline1.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=0.01/m=best/norm=false/smoother=kprop/backbone=gat/use_nfr=false,gat,flickr,0.01,1,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,14,0,0.001,0,0.5,none,16.092925834655762,15.205781841278077,16.95367087125778,1.495807680856099,13.09398078918457,19.060192108154297,16.86906099319458,16.108501319885253,17.602957441806794,10,3,bootstrap_95pct,f6_ed81457f3592830d,test|figure1_heter|gat|flickr|figure3_pipeline1|0.01,val|figure1_heter|gat|flickr|figure3_pipeline1|0.01
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline1.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline1.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=0.1/m=best/norm=false/smoother=kprop/backbone=gat/use_nfr=false,gat,flickr,0.1,2,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,106,4,0.0001,0.01,0.25,none,35.04752025604248,32.732973570823674,37.46093140602112,3.9155330814035314,28.669483184814453,41.1298828125,35.200634765625,33.16776733398438,37.19654313087463,10,1,bootstrap_95pct,f6_9c35b7dfc6782ebe,test|figure1_heter|gat|flickr|figure3_pipeline1|0.1,val|figure1_heter|gat|flickr|figure3_pipeline1|0.1
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline1.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline1.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=1/m=best/norm=false/smoother=kprop/backbone=gat/use_nfr=false,gat,flickr,1.0,3,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,91,4,0.001,0.001,0.25,none,42.682155990600585,41.837382879257206,43.43202401161194,1.3802268584514537,39.75712966918945,44.56177520751953,42.940867233276364,42.04329566001892,43.806891641616815,10,5,bootstrap_95pct,f6_92a410ea17f9b535,test|figure1_heter|gat|flickr|figure3_pipeline1|1.0,val|figure1_heter|gat|flickr|figure3_pipeline1|1.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline1.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline1.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=2/m=best/norm=false/smoother=kprop/backbone=gat/use_nfr=false,gat,flickr,2.0,4,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,50,2,0.001,0,0.5,none,44.3083438873291,43.13041304588318,45.57035486221314,2.071626353213912,40.76029586791992,47.51847839355469,44.58289489746094,43.19905088424683,45.87698174476623,10,2,bootstrap_95pct,f6_a3c1f2f37f5bd153,test|figure1_heter|gat|flickr|figure3_pipeline1|2.0,val|figure1_heter|gat|flickr|figure3_pipeline1|2.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline1.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline1.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=3/m=best/norm=false/smoother=kprop/backbone=gat/use_nfr=false,gat,flickr,3.0,5,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,58,2,0.001,0.01,0.25,none,45.274552536010745,43.7064430141449,46.76372873306274,2.6354824330597166,40.60190200805664,50.0,46.193243408203124,44.84120979309082,47.68756752967834,10,1,bootstrap_95pct,f6_2d07125082064415,test|figure1_heter|gat|flickr|figure3_pipeline1|3.0,val|figure1_heter|gat|flickr|figure3_pipeline1|3.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline1.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline1.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=4/m=best/norm=false/smoother=kprop/backbone=gat/use_nfr=false,gat,flickr,4.0,6,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,58,2,0.001,0.01,0.25,none,45.88173408508301,44.19205626487732,47.51887819290161,2.866710435792839,40.33790969848633,50.42238998413086,46.97465858459473,45.390577697753905,48.36325379371643,10,4,bootstrap_95pct,f6_dc1bce3d58a7756f,test|figure1_heter|gat|flickr|figure3_pipeline1|4.0,val|figure1_heter|gat|flickr|figure3_pipeline1|4.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline1.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline1.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=6/m=best/norm=false/smoother=kprop/backbone=gat/use_nfr=false,gat,flickr,6.0,7,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,61,2,0.0001,0,0.25,none,48.82787933349609,47.01650121688843,50.46489108085632,3.051846172267513,43.13622283935547,53.801483154296875,49.07603149414062,47.396121168136595,50.81349145889282,10,2,bootstrap_95pct,f6_d7ed4652662e3d4f,test|figure1_heter|gat|flickr|figure3_pipeline1|6.0,val|figure1_heter|gat|flickr|figure3_pipeline1|6.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline1.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline1.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=8/m=best/norm=false/smoother=kprop/backbone=gat/use_nfr=false,gat,flickr,8.0,8,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,67,2,0.0001,0.001,0.25,none,48.19957962036133,46.73667064666748,49.498550424575804,2.4221394174911537,44.40338134765625,51.425559997558594,49.171068572998045,47.61325378417969,50.78154944419861,10,1,bootstrap_95pct,f6_ce0e22fc72f3b0ff,test|figure1_heter|gat|flickr|figure3_pipeline1|8.0,val|figure1_heter|gat|flickr|figure3_pipeline1|8.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline1.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline1.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=10/m=best/norm=false/smoother=kprop/backbone=gat/use_nfr=false,gat,flickr,10.0,9,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,64,2,0.0001,0.0001,0.25,none,48.94403610229492,47.5236297416687,50.42265244483948,2.473832666753475,45.459346771240234,52.692718505859375,49.5089771270752,47.67661170959473,51.47874948501587,10,1,bootstrap_95pct,f6_419e316300ddfc55,test|figure1_heter|gat|flickr|figure3_pipeline1|10.0,val|figure1_heter|gat|flickr|figure3_pipeline1|10.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline2.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline2.yaml/dataset=flickr/feature=raw/mechanism=hds/x_eps=0.001/m=best/norm=false/smoother=kprop/backbone=gat/use_nfr=false,gat,flickr,0.001,0,$\mathsf{PrivGE}$,figure3_pipeline2,kprop,,19,0,0.001,0.001,0.25,none,18.880676364898683,17.718981544971466,20.08500542163849,2.0011107637177883,15.892292976379395,22.016897201538086,19.429779052734375,18.817318530082705,20.026531991958617,10,1,bootstrap_95pct,f6_a178d9822cdd7424,test|figure1_heter|gat|flickr|figure3_pipeline2|0.001,val|figure1_heter|gat|flickr|figure3_pipeline2|0.001
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline2.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline2.yaml/dataset=flickr/feature=raw/mechanism=hds/x_eps=0.01/m=best/norm=false/smoother=kprop/backbone=gat/use_nfr=false,gat,flickr,0.01,1,$\mathsf{PrivGE}$,figure3_pipeline2,kprop,,22,0,0.001,0.01,0.25,none,17.581837940216065,16.86285681962967,18.257788286209106,1.2228759251767891,15.522703170776367,19.27138328552246,18.69060230255127,17.96185378074646,19.609556975364686,10,1,bootstrap_95pct,f6_baeb156ec965fbb2,test|figure1_heter|gat|flickr|figure3_pipeline2|0.01,val|figure1_heter|gat|flickr|figure3_pipeline2|0.01
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline2.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline2.yaml/dataset=flickr/feature=raw/mechanism=hds/x_eps=0.1/m=best/norm=false/smoother=kprop/backbone=gat/use_nfr=false,gat,flickr,0.1,2,$\mathsf{PrivGE}$,figure3_pipeline2,kprop,,103,4,0.0001,0.001,0.25,none,30.871173095703124,28.5897580909729,32.98350145816803,3.7952851612347436,22.808870315551758,35.74445724487305,31.610349464416505,29.66209182262421,33.30015946865082,10,2,bootstrap_95pct,f6_619238fc2fc551c8,test|figure1_heter|gat|flickr|figure3_pipeline2|0.1,val|figure1_heter|gat|flickr|figure3_pipeline2|0.1
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline2.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline2.yaml/dataset=flickr/feature=raw/mechanism=hds/x_eps=1/m=best/norm=false/smoother=kprop/backbone=gat/use_nfr=false,gat,flickr,1.0,3,$\mathsf{PrivGE}$,figure3_pipeline2,kprop,,85,4,0.001,0,0.25,none,42.064414978027344,40.04171139717102,43.90205958366394,3.5454939146564577,36.00844955444336,45.987327575683594,42.0010570526123,39.98402976989746,43.875661468505854,10,4,bootstrap_95pct,f6_ef58af8f42a5fd22,test|figure1_heter|gat|flickr|figure3_pipeline2|1.0,val|figure1_heter|gat|flickr|figure3_pipeline2|1.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline2.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline2.yaml/dataset=flickr/feature=raw/mechanism=hds/x_eps=2/m=best/norm=false/smoother=kprop/backbone=gat/use_nfr=false,gat,flickr,2.0,4,$\mathsf{PrivGE}$,figure3_pipeline2,kprop,,61,2,0.0001,0,0.25,none,43.84371833801269,41.752113275527954,45.70802766799927,3.4742026611168337,37.90918731689453,48.891239166259766,44.59345474243164,42.95657538414002,46.23574601173401,10,2,bootstrap_95pct,f6_42ba4b74747b948d,test|figure1_heter|gat|flickr|figure3_pipeline2|2.0,val|figure1_heter|gat|flickr|figure3_pipeline2|2.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline2.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline2.yaml/dataset=flickr/feature=raw/mechanism=hds/x_eps=3/m=best/norm=false/smoother=kprop/backbone=gat/use_nfr=false,gat,flickr,3.0,5,$\mathsf{PrivGE}$,figure3_pipeline2,kprop,,64,2,0.0001,0.0001,0.25,none,45.38014869689941,44.07603072166443,46.85427710533142,2.39614187423302,42.925025939941406,50.580780029296875,46.13516464233398,44.65153235435486,47.693242673873904,10,5,bootstrap_95pct,f6_299d932e46473333,test|figure1_heter|gat|flickr|figure3_pipeline2|3.0,val|figure1_heter|gat|flickr|figure3_pipeline2|3.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline2.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline2.yaml/dataset=flickr/feature=raw/mechanism=hds/x_eps=4/m=best/norm=false/smoother=kprop/backbone=gat/use_nfr=false,gat,flickr,4.0,6,$\mathsf{PrivGE}$,figure3_pipeline2,kprop,,59,2,0.001,0.01,0.5,none,45.359030151367186,44.0488399028778,46.63688166618347,2.2947471201633403,41.657867431640625,48.46885299682617,45.80253562927246,44.72544975280762,46.84860270500183,10,3,bootstrap_95pct,f6_e5d5c30e3f59a117,test|figure1_heter|gat|flickr|figure3_pipeline2|4.0,val|figure1_heter|gat|flickr|figure3_pipeline2|4.0
